date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
20-06-2025,09:15:00,1880,1880.1,1874,1878.9,35882,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:16:00,1878.5,1879,1877.9,1878.9,30039,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:17:00,1878.9,1880.7,1877.3,1879.6,25644,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:18:00,1880.3,1883.3,1880,1882.9,6859,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:19:00,1882.9,1883,1881,1882.2,22869,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:20:00,1882.3,1884.2,1881.7,1884,9902,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:21:00,1883.1,1886,1882.6,1883.3,35340,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:22:00,1882.8,1884.8,1882.1,1884.8,13630,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:23:00,1883.8,1887.3,1883.4,1887.1,17813,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:24:00,1886.5,1888,1886.5,1887.2,10652,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:25:00,1887.9,1888.4,1887,1888.4,12324,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:26:00,1888.5,1889,1887.7,1888,22017,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:27:00,1888.1,1888.1,1885.1,1887.2,12408,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:28:00,1887.5,1891.4,1886.9,1890.4,89301,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:29:00,1890.6,1891,1888.7,1889.8,22333,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:30:00,1889.8,1890.5,1889,1889.6,34397,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:31:00,1889.5,1891.3,1889.1,1890.6,20963,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:32:00,1890.9,1891.3,1889,1889.1,25400,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:33:00,1890,1892.8,1890,1892.8,21012,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:34:00,1892.8,1894.5,1892.1,1894.5,30252,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:35:00,1893.9,1895.7,1893.9,1894.9,31931,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:36:00,1895.4,1895.6,1892.2,1892.2,30265,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:37:00,1892.2,1894,1892,1893.6,16548,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:38:00,1894,1894.7,1893.5,1894.4,14370,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:39:00,1894,1895,1893.8,1894.4,19447,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:40:00,1894.3,1894.8,1893.6,1893.8,16278,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:41:00,1893.8,1894,1892.8,1893.8,21402,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:42:00,1894.2,1894.7,1893.8,1894.7,28856,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:43:00,1894.7,1894.7,1894.4,1894.4,15446,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:44:00,1894,1894.4,1892.2,1893.7,14915,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:45:00,1894.1,1895.9,1894.1,1895.6,36781,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:46:00,1895.6,1895.6,1894.7,1895.3,18144,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:47:00,1895.1,1895.5,1894,1894,16989,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:48:00,1894,1894.4,1892.8,1893.7,11109,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:49:00,1893.3,1894,1893.3,1893.5,12625,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:50:00,1893.5,1894,1893.4,1893.4,10253,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:51:00,1893.4,1893.9,1892.5,1892.7,11780,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:52:00,1893,1894,1892.7,1893.9,10870,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:53:00,1894,1895.6,1894,1895.3,16783,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:54:00,1895.4,1895.5,1893.6,1893.6,78348,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:55:00,1893.6,1895.6,1893.6,1895.6,14323,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:56:00,1895.6,1897,1895,1896.5,20194,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:57:00,1896.5,1897,1896.3,1897,16473,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:58:00,1896.8,1898.8,1896.8,1898.8,23414,0,1,10604,01-01-0001 00:00:00
20-06-2025,09:59:00,1898.2,1899.5,1898.2,1899,34501,0,1,10604,01-01-0001 00:00:00
20-06-2025,10:00:00,1899,1902.6,1898.8,1902.4,62867,0,1,10604,01-01-0001 00:00:00
20-06-2025,10:01:00,1902.4,1903.9,1900.3,1900.9,24791,0,1,10604,01-01-0001 00:00:00
20-06-2025,10:02:00,1900.9,1902,1899.7,1901.7,19143,0,1,10604,01-01-0001 00:00:00
20-06-2025,10:03:00,1901.8,1902.8,1898.4,1899,53267,0,1,10604,01-01-0001 00:00:00
