date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
28-03-2025,09:15:00,1733.3,1735,1717.05,1717.1,83573,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:16:00,1717.1,1720.15,1715.55,1715.95,29071,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:17:00,1715.95,1716.7,1715,1716.4,62422,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:18:00,1716.35,1716.7,1714,1715.5,35874,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:19:00,1715.5,1715.9,1714.35,1714.5,17254,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:20:00,1714.9,1715.9,1714,1715.2,16834,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:21:00,1715.2,1719.9,1715.2,1718.9,9639,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:22:00,1719,1719,1715.35,1715.35,14313,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:23:00,1715.4,1719.6,1715.25,1718.6,10333,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:24:00,1718.45,1718.45,1714.5,1714.5,12127,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:25:00,1714.25,1715.9,1713.9,1715.2,6901,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:26:00,1715.2,1716.15,1715.2,1716.05,5082,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:27:00,1715.95,1716.9,1715.6,1716.55,3323,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:28:00,1716.55,1719,1716.45,1718.8,5638,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:29:00,1718.85,1720.4,1718.85,1720.4,6413,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:30:00,1720.25,1721.25,1720.25,1720.35,9652,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:31:00,1720.7,1723.45,1720.4,1723.45,8236,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:32:00,1723.7,1725.55,1723.4,1724.2,13086,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:33:00,1723.95,1724.35,1723.65,1724.3,8439,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:34:00,1724.3,1724.85,1722,1722,15120,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:35:00,1721.95,1722,1717.8,1720,17068,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:36:00,1720.05,1720.95,1718.85,1718.85,7408,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:37:00,1718.7,1722.75,1718.7,1722.25,6098,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:38:00,1721.9,1721.9,1720.5,1721.85,7374,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:39:00,1721.8,1721.8,1721,1721,4103,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:40:00,1721.1,1721.3,1720.55,1720.8,3458,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:41:00,1720.8,1720.8,1719.65,1720.2,4613,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:42:00,1720.2,1721,1720.2,1720.75,1015,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:43:00,1721.15,1721.3,1720.3,1721,3788,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:44:00,1721,1722,1721,1721.7,4678,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:45:00,1721.4,1721.8,1721.05,1721.1,4774,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:46:00,1721.35,1721.4,1720.55,1720.7,5233,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:47:00,1720.6,1720.8,1720.35,1720.4,5340,0,1,10604,01-01-0001 00:00:00
28-03-2025,09:48:00,1720.4,1721.85,1720.4,1721.5,3929,0,1,10604,01-01-0001 00:00:00
