date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
24-01-2025,09:15:00,8414.4,8450,8414.4,8434,2154,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:16:00,8434,8438.3,8408.1,8434.2,1841,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:17:00,8434.2,8452.95,8433,8450,2185,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:18:00,8450,8462.6,8444.5,8458.25,1307,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:19:00,8458.25,8462,8452,8457.35,843,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:20:00,8459.7,8466.65,8454.9,8462.25,1144,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:21:00,8462.25,8465,8450.4,8458.15,950,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:22:00,8458.15,8470,8458.15,8467.55,560,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:23:00,8468,8478.6,8460,8478.6,990,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:24:00,8472.05,8476.85,8465.2,8475,428,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:25:00,8475,8479.1,8465.95,8478.3,1190,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:26:00,8473.65,8479.75,8470.65,8474.55,401,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:27:00,8474.35,8474.35,8449,8454.15,938,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:28:00,8454.15,8458.8,8438,8439.9,649,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:29:00,8439.9,8443.55,8435,8435,512,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:30:00,8435,8445.4,8435,8443.55,430,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:31:00,8443.55,8444.05,8420,8422.8,703,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:32:00,8422.8,8430.55,8415,8420,735,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:33:00,8420,8428,8417.5,8422.4,640,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:34:00,8422.4,8427.1,8410.2,8415.1,940,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:35:00,8415.1,8422.65,8410.15,8422.65,558,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:36:00,8422.05,8425,8419.25,8424,449,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:37:00,8424,8424,8414,8423.2,420,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:38:00,8423.2,8423.2,8410.2,8410.2,292,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:39:00,8410.2,8418.2,8410.2,8412,246,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:40:00,8412,8418.55,8409.95,8414.95,831,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:41:00,8414,8416.15,8406.55,8406.55,619,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:42:00,8406.55,8412.5,8402.7,8408.7,1079,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:43:00,8408.7,8418.65,8408.7,8411,456,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:44:00,8411,8427.3,8410.5,8422.6,924,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:45:00,8426.2,8433.45,8415.05,8429.4,967,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:46:00,8429.4,8432.9,8419.5,8421.65,1717,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:47:00,8421.65,8433,8419.9,8428.55,583,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:48:00,8428.55,8428.55,8417.55,8421.35,1067,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:49:00,8421.35,8422.7,8406.45,8410.1,615,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:50:00,8410.1,8410.45,8402,8403.95,1107,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:51:00,8403.95,8405,8395,8397,1553,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:52:00,8395.5,8401.6,8394,8401,443,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:53:00,8398.7,8402.45,8394,8399.65,1313,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:54:00,8399.65,8408.35,8395.45,8402,459,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:55:00,8402,8407.5,8396,8402.35,681,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:56:00,8402.35,8411.9,8402.35,8407.15,487,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:57:00,8407.15,8407.15,8395,8396,654,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:58:00,8396,8397.75,8388,8394.25,681,0,1,16669,01-01-0001 00:00:00
24-01-2025,09:59:00,8394.25,8395,8390,8393.45,1178,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:00:00,8393.45,8393.45,8380,8386,985,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:01:00,8386,8394.4,8382.1,8382.1,852,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:02:00,8385.2,8385.2,8380,8380.55,409,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:03:00,8380.55,8384.05,8377,8378.05,2313,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:04:00,8380.7,8386.05,8377,8379.5,637,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:05:00,8379.5,8382.9,8379.5,8379.55,160,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:06:00,8379.55,8381.95,8377,8377.4,425,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:07:00,8377.35,8381.45,8366.75,8377.5,1692,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:08:00,8377.5,8384.6,8375.75,8380.7,269,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:09:00,8379.75,8380,8372,8379.85,257,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:10:00,8379.85,8385,8375.2,8382.55,188,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:11:00,8382.55,8389.55,8381.45,8382.8,160,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:12:00,8382.8,8388.1,8382.8,8386,170,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:13:00,8386,8386,8372.3,8372.3,442,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:14:00,8374.25,8383.95,8372,8383.95,269,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:15:00,8384.4,8384.4,8374.8,8376.5,272,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:16:00,8376.5,8383.1,8374.6,8383.1,270,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:17:00,8383.65,8389.6,8381.9,8381.9,203,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:18:00,8381.9,8384.3,8365.95,8369.85,1328,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:19:00,8369.85,8372.4,8366.9,8370.8,184,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:20:00,8372.15,8375.1,8360,8360,794,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:21:00,8360,8367.8,8360,8364,232,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:22:00,8364.25,8369.05,8364.25,8368,368,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:23:00,8368,8373,8367.25,8372.15,341,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:24:00,8372.8,8386.35,8368.75,8383.65,421,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:25:00,8383.65,8386,8381.95,8385,187,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:26:00,8385,8401.55,8380.2,8397.6,785,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:27:00,8398.8,8408.15,8397.2,8406.1,359,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:28:00,8406.1,8406.1,8393.45,8393.45,367,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:29:00,8393.45,8400,8392.5,8398.55,155,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:30:00,8398.55,8404.75,8398.55,8400,678,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:31:00,8402,8406.9,8402,8402.4,149,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:32:00,8402.4,8404.75,8401.2,8401.25,60,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:33:00,8404,8404,8392.5,8392.6,160,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:34:00,8396.7,8402.25,8391.05,8391.3,258,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:35:00,8391.3,8407,8391.3,8407,554,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:36:00,8407,8413,8405.2,8413,1064,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:37:00,8412.75,8413,8405.1,8409.2,1286,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:38:00,8409.25,8424,8407.9,8418.05,610,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:39:00,8418.05,8428,8415.05,8422,432,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:40:00,8419.55,8425,8413.05,8417.4,610,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:41:00,8417.4,8420,8412.3,8419.8,390,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:42:00,8419.8,8425,8419.8,8422,275,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:43:00,8422,8428.5,8421.2,8428.5,499,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:44:00,8428.5,8438.6,8421,8436,1109,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:45:00,8438,8442.45,8434,8440,830,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:46:00,8440,8452.9,8440,8452,2245,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:47:00,8452.95,8455.65,8450.65,8452,2056,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:48:00,8452,8459,8450,8458.95,652,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:49:00,8457.5,8457.5,8450,8450.45,607,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:50:00,8450.45,8454.3,8449.5,8450.05,978,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:51:00,8450.05,8451.7,8435,8435.65,781,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:52:00,8441.8,8443,8436.65,8437.15,427,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:53:00,8437.15,8440,8430.05,8433.95,148,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:54:00,8434,8437.2,8430.5,8436.05,346,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:55:00,8436.05,8440,8434,8436.5,137,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:56:00,8436.5,8446.35,8430.7,8441.15,299,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:57:00,8441.15,8446.55,8440.1,8444.55,182,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:58:00,8449.95,8452,8445.95,8446.4,171,0,1,16669,01-01-0001 00:00:00
24-01-2025,10:59:00,8450.5,8450.5,8444.95,8446.55,57,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:00:00,8448.05,8448.05,8440.4,8440.4,244,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:01:00,8442,8442,8438,8440.9,267,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:02:00,8440.9,8446.5,8439.8,8446.5,314,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:03:00,8450,8452,8447.05,8450,215,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:04:00,8452,8452,8450,8451.85,40,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:05:00,8451.85,8451.85,8443.35,8449.7,168,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:06:00,8449.7,8450,8447,8447,116,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:07:00,8448,8449.95,8443.95,8447.8,216,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:08:00,8447.8,8450.25,8444,8445.05,196,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:09:00,8449.3,8449.95,8440.55,8443.4,165,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:10:00,8446.95,8447.75,8445.15,8445.35,166,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:11:00,8447,8449.05,8445,8449.05,196,0,1,16669,01-01-0001 00:00:00
24-01-2025,11:12:00,8449.05,8449.95,8445.95,8446.7,224,0,1,16669,01-01-0001 00:00:00
