datetime,open,high,low,close,volume,source_file
2025-01-01 09:15:00,1593.0,1595.0,1584.05,1589.5,62949,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 09:30:00,1589.35,1590.0,1586.05,1588.2,14109,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 09:45:00,1587.55,1589.0,1584.6,1587.25,18068,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 10:00:00,1587.25,1592.15,1586.0,1590.35,19668,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 10:15:00,1590.35,1593.5,1588.6,1592.35,47793,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 10:30:00,1592.35,1598.65,1591.6,1595.55,83859,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 10:45:00,1595.65,1602.1,1594.05,1601.4,55680,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 11:00:00,1601.4,1604.45,1598.6,1601.0,58784,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 11:15:00,1601.0,1606.55,1599.6,1605.8,42336,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 11:30:00,1605.8,1606.0,1592.4,1598.45,76476,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 11:45:00,1598.4,1599.05,1590.35,1591.9,146468,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 12:00:00,1591.9,1598.9,1589.05,1597.7,120168,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 12:15:00,1597.7,1599.45,1595.6,1596.15,36828,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 12:30:00,1596.15,1599.4,1595.3,1596.8,15935,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 12:45:00,1596.7,1597.0,1594.4,1595.35,53813,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 13:00:00,1595.35,1595.75,1593.0,1593.05,8678,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 13:15:00,1593.0,1593.7,1590.25,1591.7,19970,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 13:30:00,1591.4,1593.9,1588.35,1593.05,45844,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 13:45:00,1593.05,1595.4,1590.6,1593.8,53741,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 14:00:00,1593.8,1596.5,1591.15,1592.4,50892,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 14:15:00,1592.4,1592.4,1590.55,1591.0,39257,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 14:30:00,1591.2,1594.2,1590.75,1591.7,45157,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 14:45:00,1591.7,1592.85,1589.35,1591.9,70530,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 15:00:00,1592.35,1595.7,1591.5,1595.5,93765,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-01 15:15:00,1595.05,1599.65,1594.1,1597.95,119922,D:\hackthon code trade\dataset\BHARTIARTL\01-01-2025.csv
2025-01-02 09:15:00,1599.9,1599.9,1588.4,1589.05,110555,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 09:30:00,1589.0,1603.15,1588.7,1600.2,223884,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 09:45:00,1599.85,1603.7,1596.65,1600.45,97457,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 10:00:00,1600.45,1601.65,1598.4,1599.75,45042,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 10:15:00,1599.75,1603.0,1599.25,1601.15,55063,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 10:30:00,1601.15,1603.4,1598.65,1600.05,50880,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 10:45:00,1600.05,1609.9,1600.0,1605.05,217203,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 11:00:00,1605.0,1609.0,1605.0,1607.95,70434,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 11:15:00,1607.95,1608.5,1603.3,1607.35,59662,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 11:30:00,1607.35,1608.75,1603.05,1604.1,61069,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 11:45:00,1604.0,1605.45,1599.05,1600.7,82281,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 12:00:00,1601.6,1603.75,1599.1,1600.25,52773,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 12:15:00,1600.25,1607.95,1600.0,1606.8,81221,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 12:30:00,1606.5,1611.25,1606.05,1608.85,142604,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 12:45:00,1608.75,1610.95,1606.0,1609.35,89315,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 13:00:00,1609.35,1613.25,1608.65,1611.0,99573,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 13:15:00,1611.05,1611.95,1608.3,1608.45,75253,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 13:30:00,1608.4,1618.0,1607.85,1616.35,157722,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 13:45:00,1616.4,1618.0,1613.45,1616.4,176899,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 14:00:00,1616.4,1617.25,1612.9,1614.0,120594,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 14:15:00,1614.0,1619.0,1612.0,1613.3,176790,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 14:30:00,1613.05,1614.6,1610.25,1613.55,354134,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 14:45:00,1613.55,1619.6,1612.5,1613.95,215283,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 15:00:00,1614.0,1614.1,1605.5,1609.75,467821,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-02 15:15:00,1609.75,1613.05,1608.15,1613.0,430013,D:\hackthon code trade\dataset\BHARTIARTL\02-01-2025.csv
2025-01-03 09:15:00,1615.0,1617.0,1600.05,1601.0,286958,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 09:30:00,1601.0,1601.5,1594.7,1596.65,202440,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 09:45:00,1596.6,1600.5,1593.3,1600.1,179694,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 10:00:00,1600.1,1603.8,1598.5,1599.2,76219,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 10:15:00,1599.35,1604.15,1599.0,1602.85,65840,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 10:30:00,1602.85,1603.75,1599.8,1601.8,88770,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 10:45:00,1601.8,1602.85,1599.9,1602.0,111741,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 11:00:00,1602.05,1605.0,1602.0,1604.6,78909,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 11:15:00,1604.6,1609.3,1603.25,1605.8,104441,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 11:30:00,1605.8,1609.95,1603.3,1609.15,147320,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 11:45:00,1609.0,1611.5,1607.5,1609.95,127284,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 12:00:00,1609.95,1610.1,1602.0,1602.25,159029,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 12:15:00,1602.25,1602.7,1599.15,1600.0,56873,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 12:30:00,1600.05,1602.9,1599.5,1602.0,46622,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 12:45:00,1602.0,1603.0,1600.45,1600.6,61563,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 13:00:00,1600.6,1603.4,1600.2,1601.2,59675,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 13:15:00,1601.3,1603.15,1600.1,1601.0,49972,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 13:30:00,1600.7,1601.7,1599.6,1600.55,43959,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 13:45:00,1600.0,1601.85,1599.75,1600.55,49921,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 14:00:00,1600.55,1602.45,1598.0,1599.0,91820,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 14:15:00,1599.0,1603.8,1598.6,1603.65,149979,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 14:30:00,1603.3,1604.75,1600.5,1602.15,132384,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 14:45:00,1602.15,1602.15,1598.8,1599.35,162010,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 15:00:00,1599.35,1601.8,1595.0,1599.4,537093,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-03 15:15:00,1599.55,1602.05,1594.0,1594.0,563210,D:\hackthon code trade\dataset\BHARTIARTL\03-01-2025.csv
2025-01-06 09:15:00,1596.15,1609.85,1596.0,1605.45,260765,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 09:30:00,1605.3,1608.5,1596.45,1597.75,191960,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 09:45:00,1597.65,1599.75,1593.25,1597.05,143249,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 10:00:00,1598.0,1605.0,1598.0,1603.0,186797,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 10:15:00,1603.0,1605.95,1601.4,1601.45,124377,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 10:30:00,1601.45,1603.15,1597.1,1597.75,173216,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 10:45:00,1597.75,1598.0,1591.45,1596.85,150388,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 11:00:00,1596.7,1599.15,1586.3,1587.45,231163,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 11:15:00,1587.4,1588.95,1581.6,1584.55,202825,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 11:30:00,1584.55,1585.0,1575.45,1575.45,147983,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 11:45:00,1575.55,1576.05,1567.1,1572.3,204088,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 12:00:00,1572.45,1585.45,1572.1,1583.25,174576,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
2025-01-06 12:15:00,1583.75,1584.65,1578.75,1580.75,132007,D:\hackthon code trade\dataset\BHARTIARTL\06-01-2025.csv
