datetime,open,high,low,close,volume,source_file
2025-01-01 09:00:00,1281.65,1284.75,1267.1,1271.45,746574,D:\hackthon code trade\dataset\ICICIBANK\01-01-2025.csv
2025-01-01 10:00:00,1271.45,1291.0,1271.0,1289.75,822588,D:\hackthon code trade\dataset\ICICIBANK\01-01-2025.csv
2025-01-01 11:00:00,1289.4,1291.0,1285.95,1287.2,612785,D:\hackthon code trade\dataset\ICICIBANK\01-01-2025.csv
2025-01-01 12:00:00,1287.2,1291.95,1286.25,1286.55,415868,D:\hackthon code trade\dataset\ICICIBANK\01-01-2025.csv
2025-01-01 13:00:00,1286.55,1290.5,1285.65,1290.5,486522,D:\hackthon code trade\dataset\ICICIBANK\01-01-2025.csv
2025-01-01 14:00:00,1290.7,1293.0,1282.0,1282.2,840049,D:\hackthon code trade\dataset\ICICIBANK\01-01-2025.csv
2025-01-01 15:00:00,1282.2,1286.2,1280.6,1283.85,762523,D:\hackthon code trade\dataset\ICICIBANK\01-01-2025.csv
2025-01-02 09:00:00,1285.1,1289.0,1278.4,1282.75,598488,D:\hackthon code trade\dataset\ICICIBANK\02-01-2025.csv
2025-01-02 10:00:00,1283.05,1286.75,1280.15,1286.7,652516,D:\hackthon code trade\dataset\ICICIBANK\02-01-2025.csv
2025-01-02 11:00:00,1286.7,1292.1,1285.8,1287.05,1073905,D:\hackthon code trade\dataset\ICICIBANK\02-01-2025.csv
2025-01-02 12:00:00,1287.25,1289.95,1281.95,1287.15,1350996,D:\hackthon code trade\dataset\ICICIBANK\02-01-2025.csv
2025-01-02 13:00:00,1287.15,1291.05,1285.8,1287.45,1250928,D:\hackthon code trade\dataset\ICICIBANK\02-01-2025.csv
2025-01-02 14:00:00,1287.3,1293.4,1286.5,1291.25,949183,D:\hackthon code trade\dataset\ICICIBANK\02-01-2025.csv
2025-01-02 15:00:00,1291.25,1292.4,1287.65,1291.0,1538113,D:\hackthon code trade\dataset\ICICIBANK\02-01-2025.csv
2025-01-03 09:00:00,1286.2,1288.0,1274.1,1275.15,1087291,D:\hackthon code trade\dataset\ICICIBANK\03-01-2025.csv
2025-01-03 10:00:00,1275.15,1278.95,1266.4,1267.15,1448767,D:\hackthon code trade\dataset\ICICIBANK\03-01-2025.csv
2025-01-03 11:00:00,1267.15,1274.55,1266.55,1271.25,1923189,D:\hackthon code trade\dataset\ICICIBANK\03-01-2025.csv
2025-01-03 12:00:00,1271.25,1272.5,1267.6,1270.15,1120379,D:\hackthon code trade\dataset\ICICIBANK\03-01-2025.csv
2025-01-03 13:00:00,1270.1,1272.25,1265.0,1265.1,1083660,D:\hackthon code trade\dataset\ICICIBANK\03-01-2025.csv
2025-01-03 14:00:00,1265.4,1269.25,1262.25,1266.9,1524276,D:\hackthon code trade\dataset\ICICIBANK\03-01-2025.csv
2025-01-03 15:00:00,1266.45,1266.9,1262.65,1265.6,2907558,D:\hackthon code trade\dataset\ICICIBANK\03-01-2025.csv
2025-01-06 09:00:00,1268.05,1272.0,1263.2,1270.75,703425,D:\hackthon code trade\dataset\ICICIBANK\06-01-2025.csv
2025-01-06 10:00:00,1270.75,1277.75,1263.3,1266.9,916844,D:\hackthon code trade\dataset\ICICIBANK\06-01-2025.csv
