date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
04-04-2025,09:15:00,7880,7889.85,7822,7822,2150,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:16:00,7818.7,7821.15,7788.9,7796.1,2975,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:17:00,7799.95,7800,7771.25,7771.25,3088,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:18:00,7776.5,7776.5,7741,7747.5,2883,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:19:00,7747.9,7754.9,7741,7745.45,2630,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:20:00,7742.65,7763.35,7741,7756.9,3048,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:21:00,7754.55,7757.95,7741,7744.45,2603,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:22:00,7745,7762.45,7742.2,7755.8,921,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:23:00,7760.1,7770.7,7754.3,7756.7,1975,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:24:00,7758.15,7761.7,7741,7741,3106,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:25:00,7744.6,7756.65,7735,7747.2,3728,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:26:00,7747.25,7770,7747.25,7760.6,1190,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:27:00,7762,7764.45,7750.95,7757.9,655,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:28:00,7757.9,7769.9,7757.75,7763,504,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:29:00,7760,7760,7750.25,7758.7,995,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:30:00,7763.7,7763.7,7743.15,7750,1490,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:31:00,7753.45,7755.1,7745,7745.3,1141,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:32:00,7748.85,7752,7746,7748.75,685,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:33:00,7752,7763.5,7747.05,7760,2337,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:34:00,7763.25,7769,7755.05,7756.9,1584,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:35:00,7757.8,7762.45,7752.25,7761,1039,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:36:00,7762.45,7762.45,7750,7753.6,485,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:37:00,7754.85,7761.9,7752.3,7760,475,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:38:00,7758.6,7761.45,7750.05,7759.95,925,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:39:00,7755.4,7759.95,7752,7759.95,739,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:40:00,7759.95,7760.35,7752.15,7754.05,1160,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:41:00,7750.5,7753.6,7750.5,7751.55,286,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:42:00,7752.15,7755,7743.6,7747.6,2641,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:43:00,7747.6,7755.3,7745,7750.65,1281,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:44:00,7750.2,7751.15,7746.9,7746.9,522,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:45:00,7745,7747.95,7730.2,7736,3426,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:46:00,7738,7745.9,7738,7739,443,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:47:00,7741.4,7748,7741.1,7741.1,351,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:48:00,7741.15,7744.7,7741.15,7742.85,159,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:49:00,7743.75,7747.65,7742.85,7746.65,520,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:50:00,7746.65,7747.95,7736.25,7739.8,1023,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:51:00,7739.85,7740.15,7715.05,7718.65,9327,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:52:00,7719.6,7728.5,7715,7721.35,1718,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:53:00,7721.35,7724.75,7712.9,7716.7,782,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:54:00,7716.7,7716.7,7701,7703.75,3999,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:55:00,7701,7711.25,7701,7701.9,1071,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:56:00,7703.45,7704.45,7696,7699.45,5646,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:57:00,7700,7701,7696,7701,745,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:58:00,7701.1,7708.85,7701.1,7704.3,1027,0,1,16669,01-01-0001 00:00:00
04-04-2025,09:59:00,7704.8,7708.3,7695,7695,850,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:00:00,7696.05,7702.25,7675.95,7675.95,2012,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:01:00,7676,7685.85,7671.7,7681.15,1783,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:02:00,7681.15,7690,7680.3,7681,1097,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:03:00,7681,7683.75,7672,7673.75,4640,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:04:00,7673.75,7679.9,7672.55,7677.6,398,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:05:00,7678.3,7689.9,7677.65,7678,816,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:06:00,7679.7,7687.5,7678,7681.3,678,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:07:00,7680.25,7681.25,7676,7677.9,753,0,1,16669,01-01-0001 00:00:00
04-04-2025,10:08:00,7677,7680.15,7671,7672.55,3731,0,1,16669,01-01-0001 00:00:00
