datetime,open,high,low,close,volume,source_file
2025-01-01 09:00:00,8754.05,8767.0,8551.0,8613.75,151704,D:\hackthon code trade\dataset\BAJAJ-AUTO\01-01-2025.csv
2025-01-01 10:00:00,8613.75,8664.0,8610.1,8655.25,116351,D:\hackthon code trade\dataset\BAJAJ-AUTO\01-01-2025.csv
2025-01-01 11:00:00,8655.25,8663.3,8628.0,8640.0,40507,D:\hackthon code trade\dataset\BAJAJ-AUTO\01-01-2025.csv
2025-01-01 12:00:00,8640.0,8679.8,8628.0,8649.05,60283,D:\hackthon code trade\dataset\BAJAJ-AUTO\01-01-2025.csv
2025-01-01 13:00:00,8649.05,8730.0,8640.65,8729.2,53741,D:\hackthon code trade\dataset\BAJAJ-AUTO\01-01-2025.csv
2025-01-01 14:00:00,8732.7,8755.0,8707.05,8746.95,70870,D:\hackthon code trade\dataset\BAJAJ-AUTO\01-01-2025.csv
2025-01-01 15:00:00,8746.95,8750.0,8710.0,8729.0,62415,D:\hackthon code trade\dataset\BAJAJ-AUTO\01-01-2025.csv
2025-01-02 09:00:00,8740.5,8779.95,8677.55,8767.0,91376,D:\hackthon code trade\dataset\BAJAJ-AUTO\02-01-2025.csv
2025-01-02 10:00:00,8767.0,8845.0,8767.0,8811.45,70202,D:\hackthon code trade\dataset\BAJAJ-AUTO\02-01-2025.csv
2025-01-02 11:00:00,8815.0,8888.8,8810.95,8882.85,71244,D:\hackthon code trade\dataset\BAJAJ-AUTO\02-01-2025.csv
2025-01-02 12:00:00,8882.85,8912.25,8865.0,8887.3,106145,D:\hackthon code trade\dataset\BAJAJ-AUTO\02-01-2025.csv
2025-01-02 13:00:00,8888.1,9057.0,8883.0,9049.6,154382,D:\hackthon code trade\dataset\BAJAJ-AUTO\02-01-2025.csv
2025-01-02 14:00:00,9050.0,9107.3,9050.0,9093.95,140503,D:\hackthon code trade\dataset\BAJAJ-AUTO\02-01-2025.csv
2025-01-02 15:00:00,9093.9,9094.95,9051.3,9062.0,98118,D:\hackthon code trade\dataset\BAJAJ-AUTO\02-01-2025.csv
2025-01-03 09:00:00,9100.0,9109.95,8975.15,9032.15,73369,D:\hackthon code trade\dataset\BAJAJ-AUTO\03-01-2025.csv
2025-01-03 10:00:00,9032.15,9053.5,8950.0,8968.0,67044,D:\hackthon code trade\dataset\BAJAJ-AUTO\03-01-2025.csv
2025-01-03 11:00:00,8968.0,9055.0,8964.8,9001.5,47594,D:\hackthon code trade\dataset\BAJAJ-AUTO\03-01-2025.csv
2025-01-03 12:00:00,9001.5,9045.0,8992.55,9011.15,43307,D:\hackthon code trade\dataset\BAJAJ-AUTO\03-01-2025.csv
2025-01-03 13:00:00,9012.7,9040.0,9000.1,9025.05,23173,D:\hackthon code trade\dataset\BAJAJ-AUTO\03-01-2025.csv
2025-01-03 14:00:00,9025.05,9033.7,8971.75,8975.1,33343,D:\hackthon code trade\dataset\BAJAJ-AUTO\03-01-2025.csv
2025-01-03 15:00:00,8979.75,8979.75,8945.0,8965.0,47132,D:\hackthon code trade\dataset\BAJAJ-AUTO\03-01-2025.csv
2025-01-06 09:00:00,9004.95,9093.9,8972.45,8994.65,54687,D:\hackthon code trade\dataset\BAJAJ-AUTO\06-01-2025.csv
2025-01-06 10:00:00,8994.65,9035.0,8959.9,8959.9,36629,D:\hackthon code trade\dataset\BAJAJ-AUTO\06-01-2025.csv
2025-01-06 11:00:00,8960.0,8963.75,8840.0,8840.5,37512,D:\hackthon code trade\dataset\BAJAJ-AUTO\06-01-2025.csv
2025-01-06 12:00:00,8844.0,8916.25,8841.0,8909.45,17829,D:\hackthon code trade\dataset\BAJAJ-AUTO\06-01-2025.csv
2025-01-06 13:00:00,8905.5,8914.0,8850.05,8860.0,13916,D:\hackthon code trade\dataset\BAJAJ-AUTO\06-01-2025.csv
2025-01-06 14:00:00,8860.6,8877.7,8800.0,8858.65,30856,D:\hackthon code trade\dataset\BAJAJ-AUTO\06-01-2025.csv
2025-01-06 15:00:00,8858.65,8871.75,8795.0,8824.65,46470,D:\hackthon code trade\dataset\BAJAJ-AUTO\06-01-2025.csv
2025-01-07 09:00:00,8870.0,8887.95,8735.1,8804.0,64442,D:\hackthon code trade\dataset\BAJAJ-AUTO\07-01-2025.csv
2025-01-07 10:00:00,8802.5,8834.95,8788.0,8800.05,24258,D:\hackthon code trade\dataset\BAJAJ-AUTO\07-01-2025.csv
2025-01-07 11:00:00,8800.05,8839.8,8800.0,8830.65,25634,D:\hackthon code trade\dataset\BAJAJ-AUTO\07-01-2025.csv
2025-01-07 12:00:00,8830.0,8847.9,8794.45,8833.55,40223,D:\hackthon code trade\dataset\BAJAJ-AUTO\07-01-2025.csv
2025-01-07 13:00:00,8833.55,8843.9,8800.0,8817.4,33452,D:\hackthon code trade\dataset\BAJAJ-AUTO\07-01-2025.csv
2025-01-07 14:00:00,8816.15,8833.65,8805.0,8813.7,27267,D:\hackthon code trade\dataset\BAJAJ-AUTO\07-01-2025.csv
2025-01-07 15:00:00,8813.7,8823.15,8798.1,8807.0,54263,D:\hackthon code trade\dataset\BAJAJ-AUTO\07-01-2025.csv
2025-01-08 09:00:00,8776.0,8830.95,8722.1,8752.05,64513,D:\hackthon code trade\dataset\BAJAJ-AUTO\08-01-2025.csv
2025-01-08 10:00:00,8752.05,8755.75,8703.15,8735.85,28670,D:\hackthon code trade\dataset\BAJAJ-AUTO\08-01-2025.csv
2025-01-08 11:00:00,8735.85,8735.85,8690.0,8706.4,69939,D:\hackthon code trade\dataset\BAJAJ-AUTO\08-01-2025.csv
2025-01-08 12:00:00,8707.0,8721.3,8692.5,8696.65,26399,D:\hackthon code trade\dataset\BAJAJ-AUTO\08-01-2025.csv
2025-01-08 13:00:00,8698.3,8700.0,8612.0,8662.75,71591,D:\hackthon code trade\dataset\BAJAJ-AUTO\08-01-2025.csv
2025-01-08 14:00:00,8664.45,8678.3,8625.0,8627.85,78696,D:\hackthon code trade\dataset\BAJAJ-AUTO\08-01-2025.csv
2025-01-08 15:00:00,8631.0,8650.0,8627.0,8644.0,69569,D:\hackthon code trade\dataset\BAJAJ-AUTO\08-01-2025.csv
