date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
01-04-2025,09:15:00,3572.7,3584,3562.85,3574.1,78601,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:16:00,3574.05,3578.15,3567.6,3576.05,22105,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:17:00,3575.7,3575.75,3565.25,3567,11560,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:18:00,3567,3567,3552.4,3557.45,17696,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:19:00,3555.1,3560,3547,3548.55,22744,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:20:00,3549.1,3549.1,3540.5,3540.5,21573,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:21:00,3541.9,3550.15,3540,3548.85,17327,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:22:00,3549.6,3549.65,3540,3540,15061,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:23:00,3541,3545,3537.2,3542.2,15127,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:24:00,3541.95,3545,3540,3544.1,11932,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:25:00,3544.1,3545,3539.1,3540.85,14363,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:26:00,3540.95,3542.05,3536.15,3541.7,13016,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:27:00,3541.25,3543.7,3540.7,3541.7,11414,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:28:00,3543,3547.95,3540.75,3545.85,13358,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:29:00,3545.85,3552.25,3545.15,3549.75,10143,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:30:00,3549.75,3556,3549.45,3555,8656,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:31:00,3556,3557.65,3554,3557,10337,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:32:00,3557,3558.8,3555.4,3556.65,9272,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:33:00,3556.65,3564.8,3555.45,3564.2,9688,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:34:00,3564.85,3572.15,3564.85,3572.15,8656,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:35:00,3572.15,3575.3,3570,3573.55,7992,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:36:00,3572.3,3574.35,3570.3,3571.9,4645,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:37:00,3572.15,3574.9,3570,3571.05,4263,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:38:00,3571.05,3572.7,3569.45,3571.45,5933,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:39:00,3571.45,3575.05,3569.2,3575.05,10864,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:40:00,3575.15,3580,3574.8,3574.95,10672,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:41:00,3575.25,3581.25,3575,3580.05,8870,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:42:00,3580.05,3581.6,3575.55,3577.45,4844,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:43:00,3577.45,3577.7,3571.45,3573.75,10408,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:44:00,3572.25,3575,3572,3575,5565,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:45:00,3575,3576,3570.45,3570.45,4160,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:46:00,3570,3570.95,3566.6,3569.45,3573,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:47:00,3569.1,3573.45,3569.1,3571.45,5023,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:48:00,3571.45,3571.45,3564.15,3564.15,7294,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:49:00,3564.4,3565,3560,3565,7226,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:50:00,3565,3565,3558.2,3559.25,7833,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:51:00,3558.5,3559.5,3555.95,3558.55,4294,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:52:00,3558.5,3559.95,3555.05,3559.3,4549,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:53:00,3559.3,3561.3,3558.45,3561.25,6482,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:54:00,3561.55,3563.85,3561.25,3563.8,3866,0,1,11536,01-01-0001 00:00:00
01-04-2025,09:55:00,3563.8,3563.8,3559.15,3559.15,3252,0,1,11536,01-01-0001 00:00:00
