date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
11-02-2025,09:15:00,1706,1706,1695.05,1699.3,141901,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:16:00,1699.3,1699.3,1697.15,1697.15,78222,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:17:00,1697,1699.85,1696.1,1698.5,36830,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:18:00,1698.05,1698.95,1696.5,1698.15,32555,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:19:00,1698.15,1699,1698.15,1698.25,29098,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:20:00,1698.35,1698.8,1696,1696.65,30226,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:21:00,1696.65,1697.95,1695.3,1697.8,18229,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:22:00,1697.25,1699,1696.3,1697,21439,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:23:00,1697,1698.9,1696.55,1697.35,492562,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:24:00,1697.4,1697.4,1695,1695.6,19256,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:25:00,1695.15,1696.45,1695,1695.4,16427,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:26:00,1695.4,1695.4,1692.1,1692.3,29562,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:27:00,1692.05,1696.95,1692,1696.8,37158,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:28:00,1696.8,1696.8,1694.2,1694.8,12870,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:29:00,1694.7,1695,1693.15,1695,11822,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:30:00,1695,1695.8,1694.35,1695.75,16727,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:31:00,1695.75,1697.9,1695.75,1697.5,20338,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:32:00,1697.55,1698.4,1697.55,1698.4,85207,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:33:00,1698.15,1699.15,1697,1698.7,28404,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:34:00,1699.05,1700,1698,1699.7,43476,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:35:00,1699.7,1699.7,1698.75,1699.1,17307,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:36:00,1699.3,1700.25,1698.9,1700.25,34217,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:37:00,1700.25,1700.3,1699.25,1699.9,21328,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:38:00,1699.9,1703.7,1699.75,1703.2,54476,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:39:00,1703.25,1704.4,1701.15,1701.6,56137,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:40:00,1701,1702.2,1699.7,1699.85,25767,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:41:00,1699.8,1699.8,1697.6,1698,21683,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:42:00,1698,1699.3,1697,1697,74913,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:43:00,1697,1698,1697,1697.75,13555,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:44:00,1697.75,1698,1697.1,1697.3,14386,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:45:00,1697.6,1699.5,1697.45,1698.85,63595,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:46:00,1698.85,1698.95,1698.5,1698.9,11496,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:47:00,1698.9,1699.6,1698.3,1698.9,67141,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:48:00,1698.65,1698.85,1697,1697.3,13726,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:49:00,1697.3,1697.3,1694.55,1694.85,25132,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:50:00,1694.8,1695.2,1694.55,1695,26539,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:51:00,1695,1695,1694.2,1694.35,20566,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:52:00,1694.35,1694.65,1694.2,1694.6,7914,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:53:00,1694.6,1695,1694.6,1695,14933,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:54:00,1694.95,1696.3,1694.85,1696.3,36033,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:55:00,1696.1,1696.35,1695.7,1696,10665,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:56:00,1696,1696,1695.35,1695.6,17073,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:57:00,1695.9,1695.9,1694.95,1695.15,11376,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:58:00,1695.2,1695.2,1694.9,1695,13538,0,1,10604,01-01-0001 00:00:00
11-02-2025,09:59:00,1695,1696.75,1694.8,1696.65,11061,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:00:00,1696.7,1697.7,1696.65,1697.45,14573,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:01:00,1697.65,1697.65,1697.25,1697.35,22020,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:02:00,1697.35,1697.35,1696.65,1696.65,13071,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:03:00,1696.7,1697,1696.65,1697,17751,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:04:00,1697,1697,1696.95,1696.95,9650,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:05:00,1697,1697.8,1696.55,1697.5,23107,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:06:00,1697.5,1697.95,1697.5,1697.95,9239,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:07:00,1697.95,1697.95,1696.1,1697.9,18781,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:08:00,1697.9,1698.45,1697.6,1698.2,14818,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:09:00,1698.3,1698.9,1697.3,1697.55,22350,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:10:00,1697.75,1697.9,1697.1,1697.45,9132,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:11:00,1697.45,1697.45,1696,1696.85,16075,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:12:00,1696.75,1696.95,1696.4,1696.85,9241,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:13:00,1697,1698.55,1696.95,1698,15636,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:14:00,1698,1698.1,1697.9,1697.95,11632,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:15:00,1697.9,1698.35,1697.85,1698,13975,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:16:00,1697.65,1697.65,1696.5,1697.15,17570,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:17:00,1697.25,1698.65,1697.25,1698,15726,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:18:00,1698,1698.25,1697.9,1697.95,10256,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:19:00,1698,1698.25,1697.85,1697.95,32030,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:20:00,1698,1699.45,1697.95,1699.4,21100,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:21:00,1698.85,1699.8,1698.85,1699.35,12257,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:22:00,1699.35,1699.6,1698.95,1699.3,12951,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:23:00,1699.25,1699.6,1699.15,1699.55,6860,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:24:00,1699.35,1700,1699.35,1700,13497,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:25:00,1700,1700,1699.95,1700,10657,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:26:00,1700,1700,1699.95,1700,63680,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:27:00,1700,1700,1699.95,1700,13452,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:28:00,1699.95,1700.75,1699.95,1700,44714,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:29:00,1700,1700,1698.8,1700,26895,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:30:00,1700,1700,1699.75,1700,11441,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:31:00,1699.9,1701.4,1699.9,1701.35,17865,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:32:00,1701.25,1701.9,1701,1701.55,50633,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:33:00,1701.55,1702,1701,1701,25116,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:34:00,1701,1701.55,1701,1701.3,8451,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:35:00,1701.4,1702,1701.3,1702,11685,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:36:00,1701.9,1702,1701.45,1701.9,12030,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:37:00,1701.9,1703,1701.75,1702.5,14033,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:38:00,1702.5,1703,1702.4,1702.4,13700,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:39:00,1702.3,1702.9,1701.9,1702.45,20782,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:40:00,1702.45,1702.9,1702,1702.55,13788,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:41:00,1702.1,1702.85,1702.1,1702.4,6436,0,1,10604,01-01-0001 00:00:00
11-02-2025,10:42:00,1702.4,1702.85,1702.2,1702.5,6413,0,1,10604,01-01-0001 00:00:00
