date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
25-04-2025,09:15:00,1846.7,1861.7,1843.8,1845.4,94111,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:16:00,1844.3,1847.8,1844,1845.1,39413,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:17:00,1845.1,1847.8,1843,1843,24317,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:18:00,1844.3,1845.8,1842.4,1842.4,46604,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:19:00,1842.2,1842.7,1840,1841.5,18288,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:20:00,1841.6,1841.9,1840.1,1840.6,13971,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:21:00,1840.9,1841.3,1838.9,1839.5,20561,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:22:00,1838.5,1839.5,1836.3,1839.5,9907,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:23:00,1839.7,1842.9,1839.7,1841.7,12949,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:24:00,1841.5,1843.9,1841.5,1843.8,10247,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:25:00,1843.9,1846.2,1843.9,1846,11304,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:26:00,1846.3,1849,1846.3,1848.4,19989,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:27:00,1848.6,1848.8,1846.7,1847,13367,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:28:00,1846.6,1848.7,1846.4,1848.7,4691,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:29:00,1848.8,1848.8,1847.1,1847.1,5372,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:30:00,1847.4,1849,1846.6,1846.6,11422,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:31:00,1846.6,1847.3,1846.6,1846.7,6185,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:32:00,1846.7,1849.8,1846.4,1849.8,12518,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:33:00,1849.4,1850.4,1848.6,1848.6,27926,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:34:00,1848.3,1848.3,1845.7,1845.7,26395,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:35:00,1846.1,1847.5,1845.2,1846.5,12891,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:36:00,1847.1,1847.6,1845.7,1846.6,7584,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:37:00,1845.9,1845.9,1844.5,1844.5,10193,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:38:00,1844.6,1847.4,1843.7,1846.8,22022,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:39:00,1846.7,1850.5,1846.7,1849.5,17158,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:40:00,1849.5,1852,1849.5,1850.9,13786,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:41:00,1850.9,1851.4,1848,1849.4,9595,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:42:00,1850,1850.3,1847,1847.7,9924,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:43:00,1848.7,1849.5,1845.2,1849.2,31965,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:44:00,1849.3,1849.4,1846.2,1846.2,6122,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:45:00,1846.2,1847.1,1844.6,1845.2,10391,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:46:00,1845.2,1848,1845.2,1845.8,7756,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:47:00,1845.8,1846.1,1845.1,1845.1,5638,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:48:00,1844.7,1848.4,1844.7,1846.5,8117,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:49:00,1846.5,1846.5,1841,1841.3,16423,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:50:00,1841.3,1842.6,1840.7,1842.5,10459,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:51:00,1842.3,1844.2,1842.3,1842.5,5365,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:52:00,1842.4,1843.1,1839.4,1840,13844,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:53:00,1839.9,1841.1,1839.4,1839.5,6387,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:54:00,1839.6,1839.6,1838.3,1838.8,3687,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:55:00,1837.8,1837.8,1834.1,1835.8,19426,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:56:00,1835.8,1836.8,1835,1835.8,17802,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:57:00,1835.8,1835.8,1831.4,1832.5,13352,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:58:00,1832.5,1834.3,1831.7,1831.7,9029,0,1,10604,01-01-0001 00:00:00
25-04-2025,09:59:00,1831.5,1832.3,1830.7,1832.1,7814,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:00:00,1832.1,1832.1,1830,1830,7547,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:01:00,1830.3,1831.2,1830,1830.8,5463,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:02:00,1830.8,1830.8,1828.1,1828.1,8688,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:03:00,1828.4,1828.4,1825,1825,12729,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:04:00,1825.4,1826.7,1824.5,1825.1,17717,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:05:00,1825,1826.5,1822.5,1824.2,13105,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:06:00,1824.3,1824.3,1819.1,1819.2,94905,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:07:00,1819.1,1824.7,1819.1,1823.5,19442,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:08:00,1823.7,1824.3,1822.7,1824.2,11448,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:09:00,1824.2,1824.2,1822.1,1822.7,11845,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:10:00,1822.4,1825.7,1822.4,1825.7,9025,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:11:00,1826,1827.2,1825,1826.9,9286,0,1,10604,01-01-0001 00:00:00
25-04-2025,10:12:00,1825.6,1826,1824.2,1824.3,13817,0,1,10604,01-01-0001 00:00:00
