datetime,open,high,low,close,volume,source_file
2025-01-01 09:00:00,4094.4,4120.0,4090.5,4099.0,127419,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 10:00:00,4099.0,4123.0,4085.45,4119.4,107972,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 11:00:00,4119.4,4134.0,4103.4,4108.0,113611,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 12:00:00,4107.55,4129.6,4106.0,4112.05,116038,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 13:00:00,4111.95,4121.95,4107.85,4119.95,68018,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 14:00:00,4119.95,4122.1,4110.15,4110.15,130799,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 15:00:00,4110.95,4118.65,4107.6,4112.0,96170,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-02 09:00:00,4120.0,4148.8,4096.95,4140.0,188948,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 10:00:00,4140.0,4155.4,4130.0,4153.05,160944,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 11:00:00,4153.0,4157.5,4133.4,4135.0,129674,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 12:00:00,4136.0,4173.3,4127.2,4155.95,279414,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 13:00:00,4156.8,4172.1,4153.0,4167.4,292143,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 14:00:00,4167.4,4182.65,4160.5,4177.25,225063,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 15:00:00,4177.15,4183.0,4156.4,4166.0,437590,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-03 09:00:00,4179.95,4179.95,4118.05,4120.0,187623,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 10:00:00,4120.0,4129.65,4102.0,4106.0,178564,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 11:00:00,4106.0,4139.7,4104.0,4129.0,291453,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 12:00:00,4129.0,4131.05,4104.25,4105.0,269753,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 13:00:00,4105.0,4121.95,4105.0,4106.4,174755,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 14:00:00,4106.05,4112.7,4104.0,4104.85,223963,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 15:00:00,4104.9,4107.95,4092.3,4097.0,444240,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-06 09:00:00,4105.5,4149.65,4099.9,4116.3,442928,D:\hackthon code trade\dataset\TCS\06-01-2025.csv
2025-01-06 10:00:00,4117.2,4140.1,4093.05,4099.35,361662,D:\hackthon code trade\dataset\TCS\06-01-2025.csv
2025-01-06 11:00:00,4099.35,4107.95,4066.4,4077.9,395439,D:\hackthon code trade\dataset\TCS\06-01-2025.csv
2025-01-06 12:00:00,4077.9,4113.25,4077.9,4112.3,168756,D:\hackthon code trade\dataset\TCS\06-01-2025.csv
2025-01-06 13:00:00,4112.3,4119.0,4094.5,4102.0,198459,D:\hackthon code trade\dataset\TCS\06-01-2025.csv
2025-01-06 14:00:00,4102.0,4109.85,4090.25,4099.95,200229,D:\hackthon code trade\dataset\TCS\06-01-2025.csv
2025-01-06 15:00:00,4099.95,4105.25,4086.0,4090.0,307687,D:\hackthon code trade\dataset\TCS\06-01-2025.csv
2025-01-07 09:00:00,4114.95,4140.35,4042.05,4046.95,619043,D:\hackthon code trade\dataset\TCS\07-01-2025.csv
2025-01-07 10:00:00,4045.55,4052.0,4025.0,4035.95,357479,D:\hackthon code trade\dataset\TCS\07-01-2025.csv
2025-01-07 11:00:00,4036.8,4041.9,4011.55,4017.55,289909,D:\hackthon code trade\dataset\TCS\07-01-2025.csv
2025-01-07 12:00:00,4017.35,4034.0,4011.9,4027.25,247572,D:\hackthon code trade\dataset\TCS\07-01-2025.csv
2025-01-07 13:00:00,4027.25,4038.45,4024.75,4030.7,317539,D:\hackthon code trade\dataset\TCS\07-01-2025.csv
2025-01-07 14:00:00,4030.0,4037.9,4024.1,4037.6,282958,D:\hackthon code trade\dataset\TCS\07-01-2025.csv
2025-01-07 15:00:00,4037.6,4037.6,4021.35,4031.0,541056,D:\hackthon code trade\dataset\TCS\07-01-2025.csv
2025-01-08 09:00:00,4034.9,4052.4,4017.75,4032.45,350690,D:\hackthon code trade\dataset\TCS\08-01-2025.csv
2025-01-08 10:00:00,4032.45,4042.25,4022.05,4028.45,276217,D:\hackthon code trade\dataset\TCS\08-01-2025.csv
2025-01-08 11:00:00,4028.4,4046.0,4020.4,4034.35,261733,D:\hackthon code trade\dataset\TCS\08-01-2025.csv
2025-01-08 12:00:00,4034.5,4040.0,4023.35,4036.55,230817,D:\hackthon code trade\dataset\TCS\08-01-2025.csv
2025-01-08 13:00:00,4036.55,4093.0,4035.05,4088.05,389241,D:\hackthon code trade\dataset\TCS\08-01-2025.csv
2025-01-08 14:00:00,4088.0,4102.3,4051.0,4093.75,348888,D:\hackthon code trade\dataset\TCS\08-01-2025.csv
2025-01-08 15:00:00,4095.15,4126.0,4087.7,4095.1,308213,D:\hackthon code trade\dataset\TCS\08-01-2025.csv
2025-01-09 09:00:00,4101.0,4128.4,4090.15,4120.85,246576,D:\hackthon code trade\dataset\TCS\09-01-2025.csv
2025-01-09 10:00:00,4120.9,4137.75,4080.4,4088.0,438904,D:\hackthon code trade\dataset\TCS\09-01-2025.csv
2025-01-09 11:00:00,4088.0,4091.95,4071.0,4077.55,347751,D:\hackthon code trade\dataset\TCS\09-01-2025.csv
2025-01-09 12:00:00,4077.35,4091.45,4063.0,4073.65,296835,D:\hackthon code trade\dataset\TCS\09-01-2025.csv
2025-01-09 13:00:00,4073.65,4075.6,4029.5,4041.2,286211,D:\hackthon code trade\dataset\TCS\09-01-2025.csv
2025-01-09 14:00:00,4041.2,4060.85,4037.6,4052.05,370823,D:\hackthon code trade\dataset\TCS\09-01-2025.csv
2025-01-09 15:00:00,4052.05,4061.0,4025.3,4044.0,387986,D:\hackthon code trade\dataset\TCS\09-01-2025.csv
2025-01-10 09:00:00,4200.0,4225.0,4170.0,4189.5,2231102,D:\hackthon code trade\dataset\TCS\10-01-2025.csv
2025-01-10 10:00:00,4189.2,4245.9,4182.75,4226.8,1377113,D:\hackthon code trade\dataset\TCS\10-01-2025.csv
2025-01-10 11:00:00,4226.8,4289.0,4224.35,4289.0,1145857,D:\hackthon code trade\dataset\TCS\10-01-2025.csv
2025-01-10 12:00:00,4288.1,4292.65,4271.55,4280.85,744102,D:\hackthon code trade\dataset\TCS\10-01-2025.csv
2025-01-10 13:00:00,4280.85,4297.0,4268.0,4283.35,889535,D:\hackthon code trade\dataset\TCS\10-01-2025.csv
2025-01-10 14:00:00,4283.45,4286.8,4260.0,4265.35,674795,D:\hackthon code trade\dataset\TCS\10-01-2025.csv
2025-01-10 15:00:00,4265.35,4271.85,4258.55,4267.0,731355,D:\hackthon code trade\dataset\TCS\10-01-2025.csv
2025-01-13 09:00:00,4245.0,4293.4,4227.4,4286.85,724681,D:\hackthon code trade\dataset\TCS\13-01-2025.csv
2025-01-13 10:00:00,4286.55,4316.8,4266.75,4303.4,539340,D:\hackthon code trade\dataset\TCS\13-01-2025.csv
2025-01-13 11:00:00,4303.4,4306.6,4282.7,4302.9,432944,D:\hackthon code trade\dataset\TCS\13-01-2025.csv
2025-01-13 12:00:00,4303.7,4322.95,4299.0,4307.0,769865,D:\hackthon code trade\dataset\TCS\13-01-2025.csv
2025-01-13 13:00:00,4307.0,4321.8,4292.85,4293.5,473141,D:\hackthon code trade\dataset\TCS\13-01-2025.csv
2025-01-13 14:00:00,4293.8,4304.95,4283.8,4284.5,488288,D:\hackthon code trade\dataset\TCS\13-01-2025.csv
2025-01-13 15:00:00,4284.5,4300.0,4282.3,4299.0,549274,D:\hackthon code trade\dataset\TCS\13-01-2025.csv
2025-01-14 09:00:00,4302.0,4313.9,4250.0,4297.55,478811,D:\hackthon code trade\dataset\TCS\14-01-2025.csv
2025-01-14 10:00:00,4297.55,4299.9,4268.8,4278.0,343587,D:\hackthon code trade\dataset\TCS\14-01-2025.csv
2025-01-14 11:00:00,4278.0,4281.0,4259.95,4264.85,503671,D:\hackthon code trade\dataset\TCS\14-01-2025.csv
