datetime,open,high,low,close,volume,source_file
2025-01-01 09:00:00,4094.4,4120.0,4090.5,4099.7,57621,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 09:30:00,4099.7,4102.9,4091.6,4099.0,69798,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 10:00:00,4099.0,4104.8,4085.45,4104.05,54085,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 10:30:00,4104.45,4123.0,4101.7,4119.4,53887,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 11:00:00,4119.4,4134.0,4115.1,4128.5,55229,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 11:30:00,4127.9,4133.85,4103.4,4108.0,58382,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 12:00:00,4107.55,4123.6,4106.0,4111.8,45180,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 12:30:00,4111.0,4129.6,4108.15,4112.05,70858,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 13:00:00,4111.95,4121.95,4107.85,4119.9,31180,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 13:30:00,4119.9,4120.0,4112.75,4119.95,36838,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 14:00:00,4119.95,4122.1,4110.95,4118.2,64036,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 14:30:00,4118.2,4119.85,4110.15,4110.15,66763,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-01 15:00:00,4110.95,4118.65,4107.6,4112.0,96170,D:\hackthon code trade\dataset\TCS\01-01-2025.csv
2025-01-02 09:00:00,4120.0,4134.1,4096.95,4120.0,84842,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 09:30:00,4118.9,4148.8,4117.0,4140.0,104106,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 10:00:00,4140.0,4146.0,4130.0,4141.4,57938,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 10:30:00,4142.0,4155.4,4134.0,4153.05,103006,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 11:00:00,4153.0,4157.5,4146.5,4151.0,68744,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 11:30:00,4151.1,4154.4,4133.4,4135.0,60930,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 12:00:00,4136.0,4151.8,4127.2,4149.15,80257,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 12:30:00,4149.15,4173.3,4149.15,4155.95,199157,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 13:00:00,4156.8,4169.5,4153.0,4164.2,176881,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 13:30:00,4164.2,4172.1,4161.65,4167.4,115262,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 14:00:00,4167.4,4182.1,4160.5,4172.0,126202,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 14:30:00,4172.0,4182.65,4171.6,4177.25,98861,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-02 15:00:00,4177.15,4183.0,4156.4,4166.0,437590,D:\hackthon code trade\dataset\TCS\02-01-2025.csv
2025-01-03 09:00:00,4179.95,4179.95,4141.0,4146.85,83390,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 09:30:00,4144.85,4147.6,4118.05,4120.0,104233,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 10:00:00,4120.0,4129.65,4115.95,4123.9,71111,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 10:30:00,4124.0,4125.0,4102.0,4106.0,107453,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 11:00:00,4106.0,4139.7,4104.0,4126.6,184649,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
2025-01-03 11:30:00,4126.25,4132.0,4121.05,4129.0,106804,D:\hackthon code trade\dataset\TCS\03-01-2025.csv
