date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
02-04-2025,09:15:00,1720,1728.2,1716.95,1722.85,195814,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:16:00,1723.3,1731.95,1721.85,1731.4,25994,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:17:00,1731.95,1733.3,1731.25,1733.3,26742,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:18:00,1732.7,1733.65,1732.15,1733,22584,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:19:00,1733,1735.1,1733,1733.25,23826,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:20:00,1732.75,1732.8,1730.65,1731.45,21583,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:21:00,1730.85,1732.2,1730.85,1731.25,20553,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:22:00,1731.25,1731.3,1730.05,1730.45,13877,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:23:00,1730.45,1732.65,1730.1,1732.25,23151,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:24:00,1732.8,1733.6,1732.8,1733.25,6092,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:25:00,1734.3,1738.85,1734.3,1738.1,17036,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:26:00,1738.1,1738.2,1737.1,1738,17786,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:27:00,1738.35,1740,1738.35,1739.5,22119,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:28:00,1739.25,1741.45,1739,1739.55,26147,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:29:00,1738.85,1738.85,1738.15,1738.45,9888,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:30:00,1738.85,1739.1,1738.45,1739,10851,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:31:00,1739.55,1740.6,1739.25,1740.2,19611,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:32:00,1740.1,1741.15,1740.1,1740.7,23395,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:33:00,1741.6,1742,1740,1740.05,17471,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:34:00,1740.25,1742.85,1740.25,1742.8,22288,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:35:00,1743.6,1744.9,1743.2,1744.9,26007,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:36:00,1745.15,1745.4,1743.65,1744.35,33302,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:37:00,1744.3,1746.4,1743.75,1745.95,12017,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:38:00,1745.95,1746.9,1745.5,1746.8,21693,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:39:00,1746.75,1748,1745.45,1748,14876,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:40:00,1748,1749.6,1747.25,1749.3,16295,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:41:00,1749.35,1751,1749.25,1750.9,31542,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:42:00,1750.9,1752,1749.25,1749.25,17070,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:43:00,1749.45,1749.45,1745.35,1746.5,26711,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:44:00,1746.5,1746.55,1744.15,1744.15,15754,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:45:00,1744.15,1745.3,1742.1,1743,14612,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:46:00,1742.7,1746.3,1742.7,1745.7,38936,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:47:00,1745.7,1747.4,1745.5,1745.95,21244,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:48:00,1745.95,1747,1745.05,1747,12554,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:49:00,1747.25,1749,1747.25,1747.8,21235,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:50:00,1747.8,1749.4,1746.7,1749.4,10073,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:51:00,1749.4,1751,1748.5,1750,89872,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:52:00,1750.1,1751,1748.85,1750.35,62660,0,1,10604,01-01-0001 00:00:00
02-04-2025,09:53:00,1750.25,1750.35,1749.35,1750.05,78467,0,1,10604,01-01-0001 00:00:00
