date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
15-07-2025,09:15:00,1421.1,1425.6,1421.1,1423,70528,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:16:00,1423.3,1423.3,1420.2,1420.7,26968,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:17:00,1420.7,1421.2,1420.1,1420.3,22456,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:18:00,1419.3,1420.5,1419,1420.3,37198,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:19:00,1420.1,1420.8,1419.7,1419.8,17504,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:20:00,1419.8,1421,1419.8,1421,8462,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:21:00,1421,1422.1,1421,1421.6,25072,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:22:00,1421.8,1422.4,1421.5,1422.3,12043,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:23:00,1422.3,1422.3,1421.5,1421.9,8790,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:24:00,1421.8,1422.8,1420.8,1422.4,10159,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:25:00,1422.4,1422.4,1421,1421,27291,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:26:00,1421.4,1421.4,1420.7,1421.3,7916,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:27:00,1421.3,1421.7,1421.2,1421.3,2655,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:28:00,1421.3,1422.4,1421.3,1422.3,5502,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:29:00,1422.1,1422.2,1421.7,1421.8,2336,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:30:00,1422.4,1422.8,1422.1,1422.1,4567,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:31:00,1422.1,1422.1,1421.5,1421.6,4732,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:32:00,1421.6,1421.7,1421.2,1421.7,1984,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:33:00,1421.7,1422.5,1421.5,1421.5,12544,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:34:00,1421.7,1423.7,1421.1,1423.7,24973,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:35:00,1423.2,1423.2,1422.4,1422.8,14449,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:36:00,1422.8,1422.8,1421.6,1421.9,3509,0,1,4963,01-01-0001 00:00:00
15-07-2025,09:37:00,1422,1423.1,1422,1423,4794,0,1,4963,01-01-0001 00:00:00
