date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
06-05-2025,09:15:00,1429,1430,1422.4,1425.4,126468,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:16:00,1425.6,1429.4,1425.6,1426.3,56116,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:17:00,1425.8,1427.2,1425.8,1426.9,32762,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:18:00,1426.8,1427.8,1426,1426.2,50216,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:19:00,1426,1429.7,1426,1429,23433,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:20:00,1428.7,1428.8,1426.5,1427,30195,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:21:00,1427,1427.1,1425,1426.4,22449,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:22:00,1426.4,1426.4,1424.8,1424.8,11644,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:23:00,1424.8,1425.8,1424.5,1425.5,17192,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:24:00,1426.2,1427.9,1425.2,1425.3,11922,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:25:00,1425.5,1426.6,1425,1426.3,13543,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:26:00,1426.3,1427.1,1426.1,1426.5,11652,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:27:00,1426.4,1426.8,1426,1426,8033,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:28:00,1425.4,1425.5,1425,1425,4698,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:29:00,1424.4,1424.9,1423.9,1424.8,19566,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:30:00,1424.6,1424.9,1424.4,1424.9,8241,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:31:00,1424.9,1425,1423.9,1424.7,9066,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:32:00,1424.4,1424.7,1424.2,1424.6,12039,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:33:00,1424.9,1424.9,1423.8,1423.8,13745,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:34:00,1423.8,1424.9,1423.8,1424.9,20008,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:35:00,1424.8,1425.5,1424.6,1425,13722,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:36:00,1424.5,1424.5,1423.4,1423.4,8975,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:37:00,1423,1423,1422.5,1422.6,9686,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:38:00,1422.5,1422.8,1422.3,1422.5,8776,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:39:00,1422.3,1422.7,1422.1,1422.4,8298,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:40:00,1422.1,1422.3,1421.4,1421.7,9490,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:41:00,1421.5,1422.3,1421.2,1421.9,18481,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:42:00,1422.4,1422.9,1422.1,1422.5,16001,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:43:00,1422.4,1423.6,1422.1,1423.6,29329,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:44:00,1422.9,1423.8,1421.7,1421.9,23277,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:45:00,1421.8,1422,1420.4,1420.6,12829,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:46:00,1420.6,1422,1420.5,1421.3,19767,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:47:00,1421.9,1423.4,1421.5,1422.8,22170,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:48:00,1423.2,1424.1,1422.8,1423.9,8838,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:49:00,1423.3,1423.9,1422.6,1423.2,8461,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:50:00,1423.5,1423.9,1423.4,1423.4,8563,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:51:00,1423.5,1424.3,1423.4,1424.3,9254,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:52:00,1424.3,1424.5,1423.3,1424.1,14966,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:53:00,1424,1424.3,1423.5,1424,9932,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:54:00,1424,1424.6,1423.7,1424,5469,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:55:00,1424,1425,1424,1424.9,12909,0,1,4963,01-01-0001 00:00:00
06-05-2025,09:56:00,1424.7,1425.7,1424.6,1425.6,10220,0,1,4963,01-01-0001 00:00:00
