date,time,open,high,low,close,volume,oi,exchangecode,symbolcode,expiry
29-04-2025,09:15:00,3455,3460,3443.1,3456.1,12167,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:16:00,3457.8,3458.2,3451.6,3455.2,7319,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:17:00,3455.4,3456.1,3449.6,3453,7313,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:18:00,3453,3453.9,3450,3453.9,3744,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:19:00,3454,3459,3453.9,3458,4997,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:20:00,3458,3463,3454.8,3458,12703,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:21:00,3458,3459,3454.3,3454.3,4153,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:22:00,3454.9,3455.7,3453.8,3453.9,2873,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:23:00,3453.9,3455,3451,3454,2907,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:24:00,3454,3456.6,3452.7,3455.4,2963,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:25:00,3455.9,3457,3448.8,3452,4179,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:26:00,3451.6,3453.1,3450,3451.7,3603,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:27:00,3451.7,3451.7,3447.2,3448.8,3534,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:28:00,3448.6,3448.6,3446.6,3447.8,1921,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:29:00,3446.1,3447.6,3445,3446.1,2416,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:30:00,3446.1,3449.5,3446.1,3448.1,3218,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:31:00,3448.1,3449.3,3447.1,3448.8,1014,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:32:00,3449.1,3450,3448.4,3449.7,2291,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:33:00,3450,3451.5,3449.7,3450.8,1790,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:34:00,3452,3453,3447.5,3448,3058,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:35:00,3447.5,3447.6,3441.7,3446,6146,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:36:00,3446,3446.5,3441.7,3441.8,4119,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:37:00,3442.8,3445.2,3441,3442.7,4950,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:38:00,3442.5,3447,3442.5,3447,1790,0,1,11536,01-01-0001 00:00:00
29-04-2025,09:39:00,3446,3446,3435.1,3437.2,10883,0,1,11536,01-01-0001 00:00:00
